true;1689585502000;Mon Jul 17 2023 11:18:22 GMT+0200 (Central European Summer Time)
true;1689590926000;Mon Jul 17 2023 12:48:46 GMT+0200 (Central European Summer Time)
true;1689591027000;Mon Jul 17 2023 12:50:27 GMT+0200 (Central European Summer Time)
true;1689591082000;Mon Jul 17 2023 12:51:22 GMT+0200 (Central European Summer Time)
false;1689591177000;Mon Jul 17 2023 12:52:57 GMT+0200 (Central European Summer Time)
false;1689591448000;Mon Jul 17 2023 12:57:28 GMT+0200 (Central European Summer Time)
false;1689591690000;Mon Jul 17 2023 13:01:30 GMT+0200 (Central European Summer Time)
true;1689591777000;Mon Jul 17 2023 13:02:57 GMT+0200 (Central European Summer Time)
false;1689593576000;Mon Jul 17 2023 13:32:56 GMT+0200 (Central European Summer Time)
false;1689593818000;Mon Jul 17 2023 13:36:58 GMT+0200 (Central European Summer Time)
false;1689594030000;Mon Jul 17 2023 13:40:30 GMT+0200 (Central European Summer Time)
true;1689594176000;Mon Jul 17 2023 13:42:56 GMT+0200 (Central European Summer Time)
true;1689594240000;Mon Jul 17 2023 13:44:00 GMT+0200 (Central European Summer Time)
